fixed_acidity,volatile_acidity,citric,sugar,chlorides,free_SD,total_SD,density,pH,sulphates,alcohol,quality
-0.5281943702487266,0.9819735306907127,-1.3910371025826418,-0.5906527106094042,-0.23174441539784818,-0.24704925228975919,-0.15954454916006955,0.5580998653535317,1.2882399009324879,-0.5790253785668822,-0.9599457953605994,5
-0.2984540647668667,1.6936583800607565,-1.3910371025826418,0.2966457975017763,0.5349997896761773,0.9924544284557407,0.8542705494774955,0.028251929346218115,-0.7197081416221554,0.1289100721748856,-0.58459422530854,5
-0.2984540647668667,1.23522228329792,-1.1856994924804327,-0.052744319673430816,0.3422706103335798,0.21413498345233803,0.5237671590587514,0.13422151654766906,-0.3310730366115813,-0.04807379051055652,-0.58459422530854,5
1.6543385318289447,-1.5923438716115978,1.4836894388482846,-0.5906527106094042,-0.2710145903265305,0.4029534204846909,0.6843890238515232,0.6640694525549826,-0.9787982116292067,-0.4610361367765881,-0.58459422530854,6
-0.5281943702487266,0.9819735306907127,-1.3910371025826418,-0.5906527106094042,-0.23174441539784818,-0.24704925228975919,-0.15954454916006955,0.5580998653535317,1.2882399009324879,-0.5790253785668822,-0.9599457953605994,5
-0.5281943702487266,0.8026261370100045,-1.3910371025826418,-0.7407964764071794,-0.2710145903265305,7.02948525975479e-05,0.07598982772859189,0.5580998653535317,1.2882399009324879,-0.5790253785668822,-0.9599457953605994,5
-0.24101898839640132,0.5155769412736051,-1.0830306874293283,-1.0637438085969408,-0.516554944108709,0.21413498345233803,0.6586594548867647,-0.1836872450567426,-0.07198296660452999,-1.1689715875183555,-0.9599457953605994,5
-0.5856294466191919,0.7563519405458448,-1.3910371025826418,-1.8219161835075024,-0.6905720216061434,0.21413498345233803,-0.8219211554654305,-1.13741352986986,0.5109696909113369,-1.1099769666232087,-0.39691844028251116,7
-0.2984540647668667,0.4145505291054825,-1.2883682975315371,-0.44726531808129405,-0.3509275619882015,-0.5393296405416993,-1.0204154911903474,0.028251929346218115,0.31665213840604695,-0.5200307576717355,-0.866107902847585,7
-0.4707592938782617,-0.02067383310675027,0.4570013883372393,2.7068701236079673,-0.4327434011528968,0.4029534204846909,1.5143370059600212,0.5580998653535317,0.25187962090428556,0.8368455229166534,0.0722710222825627,5
-0.930239904841982,0.4145505291054825,-0.9803618823782236,-0.7407964764071794,0.5036196363675426,0.21413498345233803,0.8074549270626655,-0.44861121306037,-0.20152800160805565,-0.697014620357177,-1.14762158038663,5
-0.4707592938782617,-0.02067383310675027,0.4570013883372393,2.7068701236079673,-0.4327434011528968,0.4029534204846909,1.5143370059600212,0.5580998653535317,0.25187962090428556,0.8368455229166534,0.0722710222825627,5
-1.562025744917098,0.5895218386944098,-1.3910371025826418,-1.0637438085969408,0.24169456465923653,0.31132254763137657,0.6586594548867647,-1.2963679106720953,1.7416475234448292,-0.8150038621474717,-0.4907563327955256,5
-0.2984540647668667,0.5650425595628914,0.09766057065837348,-1.0637438085969408,1.0016278598605277,-0.5393296405416993,-0.38457886696075205,0.34616069095057095,-0.3310730366115813,5.32043671094785,-1.2414594728996444,5
0.3333317753082492,0.6138351553357574,-0.4670178571227012,1.3828052336765937,2.3766189906366075,2.1341775715209277,2.0791475517143696,0.9819782141593943,-0.9787982116292067,1.3088024900778317,-1.14762158038663,5
0.3333317753082492,0.6138351553357574,-0.41568345459714895,1.4567890552887859,2.2651680453718264,2.103641336972289,2.112301159257472,0.9819782141593943,-0.9140256941274453,1.6037755945535686,-1.14762158038663,5
0.10359146982638878,-1.5923438716115978,1.4836894388482846,-0.7407964764071794,0.3422706103335798,1.514140329001239,1.529869411135879,0.08123672294694359,-0.07198296660452999,0.5418724184409165,0.0722710222825627,7
-0.12614883565547164,0.31059541079809333,0.04632616813282147,-0.8982759142012997,4.794705248502956,0.31132254763137657,0.5790263401752522,0.028251929346218115,-1.3026607991380221,3.6685873258837245,-1.053783687873614,5
-0.5281943702487266,0.4654194737551605,-0.9803618823782236,1.798830113745436,0.1380856225832193,-1.11111661366395,-0.38457886696075205,0.34616069095057095,0.4461971734095726,-0.9329931039377665,-1.3352973654126588,4
-0.24101898839640132,-1.250542460171236,1.2270174262205231,-0.7407964764071794,4.541453483294436,0.4029534204846909,0.5790263401752522,0.08123672294694359,-1.7560684216503606,2.4886949079807783,-1.14762158038663,6
0.3333317753082492,-2.175169332671063,1.0730142186438663,-0.7407964764071794,-0.19291798075592684,1.2218599407492987,0.6843890238515232,0.028251929346218115,0.5109696909113369,-0.7560092412523244,-0.9599457953605994,6
-0.4133242175077969,-0.7210901721268622,0.2003293757094781,-0.052744319673430816,-0.0051060506099372465,0.8641376562267888,0.9441720785447464,0.7700390397564336,1.3530124184342522,-0.04807379051055652,-0.6784321178215561,5
-0.24101898839640132,-0.4503049519680375,-0.31301464954604447,-1.0637438085969408,0.7762288469005763,-0.3865375250758776,-0.03766586264604605,-0.07771765785523284,-0.9140256941274453,1.4857863527632738,-0.866107902847585,5
0.10359146982638878,-0.07898732067062306,-0.826358674801567,-0.052744319673430816,0.06723562991104691,-0.5393296405416993,0.8542705494774955,0.028251929346218115,-0.9140256941274453,-0.7560092412523244,-0.9599457953605994,5
-0.8153697521010519,-0.6514530235341962,-0.6723554672249101,0.0682701678475817,0.10284323255573823,0.7246493834406704,0.07598982772859189,0.028251929346218115,0.7700597609183881,-0.16606303230085126,-0.6784321178215561,6
-1.1599802103238424,-0.7210901721268622,-0.5696866621738057,-1.4217018198010853,-0.07900358486172054,-0.24704925228975919,-0.7014946483018083,-0.6605503874632719,0.18710710340252132,-0.5790253785668822,-1.053783687873614,5
